sys_loc_code,loc_desc,sample_date,matrix_code,lab_name_code,analytic_method,fraction,cas_rn,chemical_name,report_result_value,report_result_unit,validator_qualifiers,lab_qualifiers,longitude,latitude
N1,South Platte River by the Denver Animal Shelter,7/11/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,290,cfu/100ml,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,7/11/2018,WS,DEH,I1586,N,1,pH,8.35,pH,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,7/11/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,10/3/2018,WS,DEH,180.1,N,514,Turbidity,0.42,ntu,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,10/3/2018,WS,DEH,2510,N,139,Specific Conductance,1070.4,umhos/cm,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,10/3/2018,WS,WASTEWATER,2540-C,T,TDS,Total Dissolved Solids,609,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,10/3/2018,WS,WASTEWATER,2540-D,T,TSS,Total Suspended Solids,8,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,10/3/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,17.47,C,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,10/3/2018,WS,WASTEWATER,4500-CL(E),N,16887-00-6,Chloride,134,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,10/3/2018,WS,WASTEWATER,4500-NH3(H),T,7664-41-7,"NITROGEN, AMMONIA (AS N)",0.4,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,10/3/2018,WS,WASTEWATER,4500-NO2(B),T,14797-65-0,"Nitrogen, Nitrite",0.36,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,10/3/2018,WS,WASTEWATER,4500-NO3(I),T,14797-55-8,"Nitrogen, Nitrate",7.4,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,10/3/2018,WS,WASTEWATER,4500-NOR(C),T,333,"Nitrogen, Kjeldahl",1.4,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,10/3/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,8.47,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,10/3/2018,WS,WASTEWATER,4500-P-H,T,7723-14-0,Phosphorus,1.3,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,10/3/2018,WS,WASTEWATER,4500-SO4(G),N,14808-79-8,Sulfate,182,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,10/3/2018,WS,DEH,5310-B,N,89,"Carbon, organic",7.17,mg/l,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,10/3/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,470,cfu/100ml,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,10/3/2018,WS,DEH,I1586,N,1,pH,8.11,pH,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,10/3/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,8/1/2018,WS,DEH,180.1,N,514,Turbidity,3.38,ntu,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,8/1/2018,WS,DEH,2510,N,139,Specific Conductance,888.62,umhos/cm,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,8/1/2018,WS,WASTEWATER,2540-C,T,TDS,Total Dissolved Solids,506,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,8/1/2018,WS,WASTEWATER,2540-D,T,TSS,Total Suspended Solids,9,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,8/1/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,20.75,C,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,8/1/2018,WS,WASTEWATER,4500-CL(E),N,16887-00-6,Chloride,109,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,8/1/2018,WS,WASTEWATER,4500-NH3(H),T,7664-41-7,"NITROGEN, AMMONIA (AS N)",0.26,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,8/1/2018,WS,WASTEWATER,4500-NO2(B),T,14797-65-0,"Nitrogen, Nitrite",0.18,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,8/1/2018,WS,WASTEWATER,4500-NO3(I),T,14797-55-8,"Nitrogen, Nitrate",2.2,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,8/1/2018,WS,WASTEWATER,4500-NOR(C),T,333,"Nitrogen, Kjeldahl",1.2,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,8/1/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,7.86,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,8/1/2018,WS,WASTEWATER,4500-P-H,T,7723-14-0,Phosphorus,0.73,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,8/1/2018,WS,WASTEWATER,4500-SO4(G),N,14808-79-8,Sulfate,133,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,8/1/2018,WS,DEH,5310-B,N,89,"Carbon, organic",6.53,mg/l,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,8/1/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,190,cfu/100ml,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,8/1/2018,WS,DEH,I1586,N,1,pH,8.26,pH,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,8/1/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,11/7/2018,WS,DEH,180.1,N,514,Turbidity,3.35,ntu,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,11/7/2018,WS,DEH,2510,N,139,Specific Conductance,1051.1,umhos/cm,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,11/7/2018,WS,WASTEWATER,2540-C,T,TDS,Total Dissolved Solids,666,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,11/7/2018,WS,WASTEWATER,2540-D,T,TSS,Total Suspended Solids,18,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,11/7/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,9.21,C,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,11/7/2018,WS,WASTEWATER,4500-CL(E),N,16887-00-6,Chloride,140,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,11/7/2018,WS,WASTEWATER,4500-NH3(H),T,7664-41-7,"NITROGEN, AMMONIA (AS N)",0.28,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,11/7/2018,WS,WASTEWATER,4500-NO2(B),T,14797-65-0,"Nitrogen, Nitrite",0.2,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,11/7/2018,WS,WASTEWATER,4500-NO3(I),T,14797-55-8,"Nitrogen, Nitrate",3,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,11/7/2018,WS,WASTEWATER,4500-NOR(C),T,333,"Nitrogen, Kjeldahl",1.2,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,11/7/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,11.34,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,11/7/2018,WS,WASTEWATER,4500-P-G,T,1476,"Phosphorus, orthophosphate as P",0.61,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,11/7/2018,WS,WASTEWATER,4500-P-H,T,7723-14-0,Phosphorus,0.66,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,11/7/2018,WS,WASTEWATER,4500-SO4(G),N,14808-79-8,Sulfate,162,mg/L,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,11/7/2018,WS,DEH,5310-B,N,89,"Carbon, organic",10.5,mg/l,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,11/7/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,50,cfu/100ml,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,11/7/2018,WS,DEH,I1586,N,1,pH,8.46,pH,,,-105.002554,39.715546
N1,South Platte River by the Denver Animal Shelter,11/7/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.002554,39.715546
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.7(W),T,7439-95-4,Magnesium,17000,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.7(W),T,7439-98-7,Molybdenum,4.5,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.7(W),T,7440-09-7,Potassium,6800,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.7(W),T,7440-23-5,Sodium,76000,ug/L,,B,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.7(W),T,7440-70-2,Calcium,71000,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.7(W),T,7439-89-6,Iron,290,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.7(W),D,7439-89-6,Iron,39,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.8(W),T,7440-38-2,Arsenic,2,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.8(W),T,7440-47-3,Chromium,3,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.8(W),D,7439-92-1,Lead,1,ug/L,U,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.8(W),D,7439-96-5,Manganese,100,ug/L,J,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.8(W),D,7440-02-0,Nickel,0.89,ug/L,U,JB,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.8(W),D,7440-22-4,Silver,0.024,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.8(W),D,7440-38-2,Arsenic,2,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.8(W),D,7440-43-9,Cadmium,0.19,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.8(W),D,7440-47-3,Chromium,3,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.8(W),D,7440-50-8,Copper,2,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.8(W),D,7440-61-1,Uranium,13,ug/L,J,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.8(W),D,7440-66-6,Zinc,14,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,200.8(W),D,7782-49-2,Selenium,1.1,ug/L,J,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,2320-B,T,16,"Alkalinity, Bicarbonate as CaCO3",130,mg/l,,B,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,2320-B,T,17,"Alkalinity, Carbonate as CaCO3",5,mg/l,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,2320-B,T,ALK,"ALKALINITY, TOTAL (AS CACO3)",130,mg/l,,B,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,2340,T,HARD,HARDNESS (AS CACO3),240,mg/l,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,1/3/2018,WS,TESTAMERICA,245.1,T,7439-97-6,Mercury,0.2,ug/L,UJ,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,4/4/2018,WS,DEH,180.1,N,514,Turbidity,4.08,ntu,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,4/4/2018,WS,DEH,2510,N,139,Specific Conductance,1280.8,umhos/cm,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,4/4/2018,WS,WASTEWATER,2540-C,T,TDS,Total Dissolved Solids,703,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,4/4/2018,WS,WASTEWATER,2540-D,T,TSS,Total Suspended Solids,8,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,4/4/2018,WS,DEH,2550,N,TEMP,TEMPERATURE,9.38,C,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,4/4/2018,WS,WASTEWATER,4500-CL(E),N,16887-00-6,Chloride,160,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,4/4/2018,WS,WASTEWATER,4500-NH3(H),T,7664-41-7,"NITROGEN, AMMONIA (AS N)",0.42,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,4/4/2018,WS,WASTEWATER,4500-NO2(B),T,14797-65-0,"Nitrogen, Nitrite",0.19,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,4/4/2018,WS,WASTEWATER,4500-NO3(I),T,14797-55-8,"Nitrogen, Nitrate",5.4,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,4/4/2018,WS,WASTEWATER,4500-NOR(C),T,333,"Nitrogen, Kjeldahl",1.9,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,4/4/2018,WS,DEH,4500-O-G,D,201,Dissolved Oxygen,10.59,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,4/4/2018,WS,WASTEWATER,4500-P-H,T,7723-14-0,Phosphorus,1.4,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,4/4/2018,WS,WASTEWATER,4500-SO4(G),N,14808-79-8,Sulfate,221,mg/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,4/4/2018,WS,DEH,5310-B,N,89,"Carbon, organic",8.68,mg/l,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,4/4/2018,WS,WASTEWATER,9222-D,N,ECOLI,E.Coli,110,cfu/100ml,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,4/4/2018,WS,DEH,I1586,N,1,pH,7.9,pH,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,4/4/2018,WS,DEH,Visual/Manual,N,348,Oil and Grease,,,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.7(W),T,7439-95-4,Magnesium,14000,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.7(W),T,7440-09-7,Potassium,8700,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.7(W),T,7440-23-5,Sodium,79000,ug/L,,B,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.7(W),T,7440-70-2,Calcium,66000,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.7(W),T,7439-89-6,Iron,220,ug/L,,B,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.7(W),T,7439-98-7,Molybdenum,14,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.7(W),D,7439-89-6,Iron,41,ug/L,U,JB,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.8(W),D,7439-92-1,Lead,0.13,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.8(W),D,7439-96-5,Manganese,63,ug/L,R,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.8(W),D,7440-02-0,Nickel,1.6,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.8(W),D,7440-22-4,Silver,0.2,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.8(W),D,7440-38-2,Arsenic,0.68,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.8(W),D,7440-43-9,Cadmium,0.2,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.8(W),D,7440-47-3,Chromium,3,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.8(W),D,7440-50-8,Copper,2.5,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.8(W),D,7440-61-1,Uranium,6.7,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.8(W),D,7440-66-6,Zinc,19,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.8(W),D,7782-49-2,Selenium,1.2,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.8(W),T,7440-38-2,Arsenic,0.73,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,200.8(W),T,7440-47-3,Chromium,3,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,2320-B,T,16,"Alkalinity, Bicarbonate as CaCO3",130,mg/l,,B,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,2320-B,T,17,"Alkalinity, Carbonate as CaCO3",5,mg/l,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,2320-B,T,ALK,"ALKALINITY, TOTAL (AS CACO3)",130,mg/l,,B,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,2340,T,HARD,HARDNESS (AS CACO3),220,mg/l,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,7/11/2018,WS,TESTAMERICA,245.1,T,7439-97-6,Mercury,0.12,ug/L,UJ,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.7(W),T,7439-95-4,Magnesium,18000,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.7(W),T,7439-98-7,Molybdenum,9.6,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.7(W),T,7440-09-7,Potassium,9500,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.7(W),T,7440-23-5,Sodium,94000,ug/L,,B,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.7(W),T,7440-70-2,Calcium,82000,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.7(W),T,7439-89-6,Iron,340,ug/L,,B,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.7(W),D,7439-89-6,Iron,46,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.8(W),T,7440-38-2,Arsenic,0.51,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.8(W),T,7440-47-3,Chromium,3,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.8(W),D,7439-92-1,Lead,1,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.8(W),D,7439-96-5,Manganese,48,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.8(W),D,7440-02-0,Nickel,0.57,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.8(W),D,7440-22-4,Silver,0.2,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.8(W),D,7440-43-9,Cadmium,0.2,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.8(W),D,7440-47-3,Chromium,3,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.8(W),D,7440-50-8,Copper,2.4,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.8(W),D,7440-61-1,Uranium,12,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.8(W),D,7440-66-6,Zinc,19,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.8(W),D,7782-49-2,Selenium,2,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,200.8(W),D,7440-38-2,Arsenic,0.51,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,2320-B,T,16,"Alkalinity, Bicarbonate as CaCO3",160,mg/l,,B,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,2320-B,T,17,"Alkalinity, Carbonate as CaCO3",5,mg/l,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,2320-B,T,ALK,"ALKALINITY, TOTAL (AS CACO3)",160,mg/l,,B,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,2340,T,HARD,HARDNESS (AS CACO3),280,mg/l,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,11/7/2018,WS,TESTAMERICA,245.1,T,7439-97-6,Mercury,0.2,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.7(W),T,7439-89-6,Iron,350,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.7(W),T,7439-95-4,Magnesium,21000,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.7(W),T,7440-70-2,Calcium,80000,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.7(W),T,7439-98-7,Molybdenum,4,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.7(W),T,7440-09-7,Potassium,10000,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.7(W),D,7439-89-6,Iron,100,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.7(W),T,7440-23-5,Sodium,110000,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.8(W),T,7440-38-2,Arsenic,0.54,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.8(W),T,7440-47-3,Chromium,3,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.8(W),D,7439-92-1,Lead,0.21,ug/L,,J,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.8(W),D,7439-96-5,Manganese,250,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.8(W),D,7440-02-0,Nickel,2,ug/L,,,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.8(W),D,7440-22-4,Silver,0.2,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.8(W),D,7440-38-2,Arsenic,2,ug/L,,U,-105.018049,39.738594
N14,South Platte River upstream of the confluence with Lakewood Gulch,2/6/2018,WS,TESTAMERICA,200.8(W),D,7440-43-9,Cadmium,0.12,ug/L,,J,-105.018049,39.738594
